fecha,sector,region,producto,unidades,monto
2025-12-01,Sector 1,África,Sprite,3,13040
2025-12-01,Sector 3,América,Agua,2,4080
2025-12-01,Sector 4,Europa,Sprite,3,12470
2025-12-01,Sector 1,Europa,Agua,2,4800
2025-12-01,Sector 2,Oceanía,Sprite,1,5060
2025-12-01,Sector 4,África,Sprite,5,20680
2025-12-01,Sector 2,África,Cola Zero,3,13980
2025-12-02,Sector 5,América,Fanta,2,5530
2025-12-02,Sector 4,Europa,Fanta,3,9780
2025-12-02,Sector 3,Europa,Agua,2,4580
2025-12-02,Sector 3,Asia,Agua,2,6150
2025-12-02,Sector 2,Oceanía,Cola Original,1,6400
2025-12-02,Sector 1,Europa,Fanta,2,7340
2025-12-02,Sector 1,África,Agua,4,9390
2025-12-02,Sector 1,América,Cola Zero,1,6820
2025-12-02,Sector 1,Asia,Cola Original,2,9660
2025-12-02,Sector 5,Europa,Sprite,2,6410
2025-12-03,Sector 3,África,Cola Original,2,9800
2025-12-03,Sector 3,América,Cola Zero,1,5150
2025-12-03,Sector 3,Europa,Cola Original,2,7680
2025-12-03,Sector 3,América,Sprite,1,4560
2025-12-03,Sector 5,Oceanía,Sprite,1,5630
2025-12-03,Sector 4,Europa,Cola Original,3,14060
2025-12-03,Sector 2,Europa,Agua,3,8480
2025-12-03,Sector 2,Europa,Cola Original,2,8790
2025-12-04,Sector 1,Asia,Cola Zero,2,11700
2025-12-04,Sector 4,Europa,Sprite,3,12430
2025-12-04,Sector 5,Asia,Agua,3,8970
2025-12-04,Sector 1,Asia,Cola Original,2,8330
2025-12-04,Sector 2,Europa,Cola Zero,2,8470
2025-12-04,Sector 4,África,Agua,6,16190
2025-12-04,Sector 2,Oceanía,Fanta,1,4530
2025-12-04,Sector 4,América,Cola Zero,2,8500
2025-12-04,Sector 4,Oceanía,Cola Zero,2,8600
2025-12-05,Sector 3,América,Cola Original,1,5180
2025-12-05,Sector 5,África,Cola Zero,3,16090
2025-12-05,Sector 4,Oceanía,Agua,3,6970
2025-12-05,Sector 5,América,Cola Original,2,7450
2025-12-05,Sector 3,Asia,Cola Zero,2,8330
2025-12-05,Sector 1,Asia,Cola Zero,2,8440
2025-12-05,Sector 5,África,Cola Original,3,14910
2025-12-05,Sector 2,África,Cola Zero,3,14410
2025-12-06,Sector 2,América,Cola Original,1,5930
2025-12-06,Sector 2,Europa,Fanta,2,7880
2025-12-06,Sector 3,Oceanía,Cola Zero,1,5720
2025-12-06,Sector 3,Asia,Cola Original,2,9290
2025-12-06,Sector 1,América,Sprite,1,4880
2025-12-06,Sector 2,África,Agua,4,9530
2025-12-06,Sector 1,América,Agua,1,3170
2025-12-07,Sector 2,Oceanía,Agua,2,5860
2025-12-07,Sector 4,América,Cola Original,2,9710
2025-12-07,Sector 4,África,Sprite,5,18580
2025-12-07,Sector 5,África,Cola Original,3,14920
2025-12-07,Sector 3,América,Cola Zero,1,6270
2025-12-07,Sector 4,América,Agua,3,7130
2025-12-07,Sector 1,Asia,Agua,2,6180
2025-12-07,Sector 1,Europa,Cola Original,1,6310
2025-12-07,Sector 4,Oceanía,Cola Original,2,7450
2025-12-07,Sector 2,Europa,Cola Original,2,8050
2025-12-08,Sector 2,Asia,Cola Zero,3,16050
2025-12-08,Sector 3,Asia,Cola Zero,2,7640
2025-12-08,Sector 3,América,Cola Original,1,4550
2025-12-08,Sector 5,Asia,Agua,3,6900
2025-12-08,Sector 4,América,Sprite,2,6070
2025-12-08,Sector 4,Asia,Cola Original,3,13510
2025-12-08,Sector 1,Asia,Sprite,2,6890
2025-12-08,Sector 4,África,Fanta,4,13610
2025-12-08,Sector 5,Oceanía,Fanta,2,5280
2025-12-08,Sector 4,Oceanía,Fanta,2,6460
2025-12-08,Sector 5,América,Cola Zero,2,7980
2025-12-08,Sector 3,Oceanía,Agua,1,3760
2025-12-08,Sector 1,Europa,Fanta,2,6310
2025-12-08,Sector 4,África,Cola Zero,4,18740
2025-12-08,Sector 1,África,Cola Original,2,10760
2025-12-08,Sector 1,Asia,Agua,3,7370
2025-12-08,Sector 2,África,Agua,5,14260
2025-12-09,Sector 1,Asia,Fanta,2,6180
2025-12-09,Sector 4,Asia,Sprite,3,12210
2025-12-09,Sector 5,África,Cola Zero,4,17670
2025-12-09,Sector 1,África,Sprite,2,9250
2025-12-10,Sector 5,Europa,Fanta,2,6890
2025-12-10,Sector 4,Oceanía,Fanta,2,7500
2025-12-10,Sector 2,Asia,Cola Original,3,12010
2025-12-10,Sector 1,Europa,Sprite,2,6870
2025-12-10,Sector 3,Asia,Cola Original,2,8780
2025-12-10,Sector 4,Asia,Sprite,4,14100
2025-12-10,Sector 1,África,Sprite,3,11940
2025-12-10,Sector 4,Asia,Agua,3,9090
2025-12-10,Sector 1,América,Cola Original,1,6420
2025-12-11,Sector 1,Europa,Agua,2,4740
2025-12-11,Sector 4,Oceanía,Cola Zero,2,10450
2025-12-11,Sector 3,África,Cola Zero,3,14310
2025-12-11,Sector 2,Europa,Agua,3,7040
2025-12-11,Sector 3,Europa,Sprite,1,5120
2025-12-11,Sector 1,América,Cola Original,1,6500
2025-12-11,Sector 2,Europa,Cola Zero,3,12060
2025-12-11,Sector 1,América,Fanta,1,4910
2025-12-11,Sector 3,África,Fanta,3,10640
2025-12-11,Sector 5,América,Cola Zero,1,5900
2025-12-11,Sector 1,Oceanía,Agua,2,4110
2025-12-12,Sector 4,Europa,Agua,4,9720
2025-12-12,Sector 2,Europa,Fanta,2,7530
2025-12-12,Sector 5,Asia,Fanta,2,8330
2025-12-13,Sector 5,Oceanía,Cola Original,1,5870
2025-12-13,Sector 5,Europa,Cola Zero,2,8930
2025-12-13,Sector 3,Oceanía,Cola Zero,1,5490
2025-12-13,Sector 3,África,Cola Zero,3,13850
2025-12-13,Sector 2,Europa,Cola Original,2,9810
2025-12-13,Sector 1,Europa,Cola Zero,2,7590
2025-12-13,Sector 2,África,Fanta,3,10510
2025-12-13,Sector 3,Europa,Cola Original,1,5740
2025-12-14,Sector 4,África,Cola Original,4,16620
2025-12-14,Sector 3,Oceanía,Fanta,1,4370
2025-12-14,Sector 4,Asia,Agua,4,11050
2025-12-14,Sector 1,América,Agua,2,4670
2025-12-14,Sector 3,Europa,Cola Zero,1,6840
2025-12-14,Sector 4,Europa,Sprite,3,12650
2025-12-15,Sector 5,Asia,Agua,4,9290
2025-12-15,Sector 1,América,Sprite,1,5030
2025-12-15,Sector 2,Oceanía,Agua,2,5380
2025-12-15,Sector 1,Europa,Cola Zero,1,6820
2025-12-15,Sector 5,África,Fanta,3,10060
2025-12-15,Sector 5,Asia,Fanta,2,7650
2025-12-15,Sector 3,Oceanía,Cola Zero,1,4810
2025-12-15,Sector 3,Oceanía,Agua,1,3740
2025-12-15,Sector 1,África,Cola Zero,2,10680
2025-12-16,Sector 4,África,Cola Original,5,22320
2025-12-16,Sector 3,Asia,Cola Zero,2,9670
2025-12-16,Sector 4,América,Fanta,2,7300
2025-12-16,Sector 1,África,Cola Original,3,11820
2025-12-16,Sector 4,Oceanía,Cola Original,2,10020
2025-12-17,Sector 4,Asia,Fanta,4,13940
2025-12-17,Sector 3,África,Agua,3,8640
2025-12-17,Sector 5,Oceanía,Fanta,2,6200
2025-12-17,Sector 4,Europa,Cola Zero,2,11470
2025-12-17,Sector 3,América,Agua,1,3560
2025-12-17,Sector 4,Asia,Cola Original,3,14170
2025-12-18,Sector 5,África,Sprite,3,10760
2025-12-18,Sector 5,América,Fanta,2,5770
2025-12-18,Sector 4,Europa,Cola Original,3,12620
2025-12-18,Sector 2,Oceanía,Agua,2,4740
2025-12-18,Sector 4,América,Agua,3,7380
2025-12-18,Sector 3,Asia,Cola Zero,2,10490
2025-12-18,Sector 5,América,Sprite,2,5900
2025-12-18,Sector 5,África,Fanta,3,12230
2025-12-18,Sector 5,Europa,Cola Zero,2,10510
2025-12-18,Sector 2,Europa,Fanta,3,8840
2025-12-18,Sector 5,Oceanía,Sprite,2,6390
2025-12-19,Sector 2,África,Cola Original,4,18460
2025-12-19,Sector 4,Oceanía,Agua,2,5800
2025-12-19,Sector 2,Asia,Cola Original,3,11940
2025-12-19,Sector 1,África,Sprite,3,13000
2025-12-19,Sector 3,Europa,Cola Original,2,7270
2025-12-19,Sector 3,Oceanía,Cola Zero,1,5450
2025-12-19,Sector 2,América,Fanta,2,5720
2025-12-19,Sector 4,África,Cola Original,4,18130
2025-12-19,Sector 1,América,Cola Original,1,4850
2025-12-19,Sector 2,América,Cola Original,2,7710
2025-12-19,Sector 3,Oceanía,Cola Original,1,4390
2025-12-19,Sector 5,América,Agua,1,3710
2025-12-19,Sector 2,Asia,Sprite,2,8980
2025-12-20,Sector 5,Oceanía,Fanta,1,4230
2025-12-20,Sector 1,Europa,Sprite,2,6550
2025-12-20,Sector 4,Europa,Cola Zero,3,13560
2025-12-20,Sector 2,África,Sprite,4,14040
2025-12-20,Sector 2,Asia,Cola Original,3,15010
2025-12-20,Sector 4,América,Cola Zero,2,11160
2025-12-20,Sector 5,África,Fanta,4,13350
2025-12-21,Sector 5,África,Fanta,3,9930
2025-12-21,Sector 3,Oceanía,Fanta,1,4140
2025-12-21,Sector 2,Asia,Fanta,2,8620
2025-12-21,Sector 5,América,Cola Zero,1,6740
2025-12-21,Sector 2,Oceanía,Agua,2,5250
2025-12-21,Sector 2,África,Cola Zero,4,18590
2025-12-21,Sector 5,Europa,Fanta,2,8100
2025-12-21,Sector 4,América,Agua,2,6220
2025-12-22,Sector 2,África,Fanta,4,14660
2025-12-22,Sector 1,Asia,Sprite,2,8400
2025-12-22,Sector 5,África,Cola Original,4,18710
2025-12-22,Sector 3,Europa,Agua,2,4710
2025-12-22,Sector 3,Europa,Agua,2,5290
2025-12-22,Sector 1,América,Agua,1,3180
2025-12-22,Sector 2,Europa,Agua,3,6940
2025-12-22,Sector 5,Asia,Agua,3,7530
2025-12-22,Sector 1,Europa,Fanta,2,7310
2025-12-23,Sector 4,América,Fanta,2,6220
2025-12-23,Sector 1,América,Agua,1,3860
2025-12-23,Sector 5,América,Cola Zero,1,5640
2025-12-23,Sector 1,América,Agua,2,4520
2025-12-23,Sector 3,Oceanía,Sprite,1,4840
2025-12-24,Sector 2,África,Sprite,4,16560
2025-12-24,Sector 2,América,Agua,2,4490
2025-12-24,Sector 1,Asia,Agua,3,7050
2025-12-24,Sector 1,Oceanía,Fanta,1,5110
2025-12-24,Sector 1,Oceanía,Agua,2,4320
2025-12-24,Sector 4,América,Agua,2,5030
2025-12-24,Sector 3,África,Cola Zero,2,11890
2025-12-24,Sector 5,Asia,Cola Zero,3,13050
2025-12-24,Sector 3,Oceanía,Sprite,1,3890
2025-12-24,Sector 1,Europa,Cola Zero,2,8010
2025-12-24,Sector 5,Oceanía,Cola Zero,1,5780
2025-12-24,Sector 4,Europa,Cola Original,2,10900
2025-12-24,Sector 1,Oceanía,Cola Zero,1,4470
2025-12-25,Sector 2,África,Cola Zero,4,21350
2025-12-25,Sector 3,América,Cola Zero,1,5590
2025-12-25,Sector 1,Oceanía,Cola Original,1,5030
2025-12-25,Sector 1,Oceanía,Cola Zero,1,4960
2025-12-25,Sector 5,Oceanía,Fanta,2,5660
2025-12-25,Sector 5,América,Cola Original,2,7540
2025-12-25,Sector 4,Europa,Fanta,3,12050
2025-12-25,Sector 5,Europa,Sprite,2,7000
2025-12-25,Sector 3,Oceanía,Cola Original,1,5360
2025-12-25,Sector 4,América,Cola Original,2,10200
2025-12-25,Sector 5,África,Cola Zero,3,14000
2025-12-25,Sector 2,Europa,Sprite,3,10100
2025-12-25,Sector 5,África,Cola Original,3,12350
2025-12-26,Sector 4,Oceanía,Cola Zero,2,7360
2025-12-26,Sector 5,Oceanía,Cola Zero,2,7680
2025-12-26,Sector 2,Asia,Agua,3,7990
2025-12-26,Sector 2,África,Cola Zero,4,20320
2025-12-26,Sector 2,África,Sprite,3,12070
2025-12-26,Sector 1,Europa,Agua,2,5380
2025-12-26,Sector 2,Oceanía,Cola Original,1,5860
2025-12-26,Sector 4,África,Cola Zero,5,26180
2025-12-27,Sector 1,Oceanía,Cola Original,1,5410
2025-12-27,Sector 3,Oceanía,Agua,1,3430
2025-12-27,Sector 2,Asia,Sprite,3,10230
2025-12-27,Sector 5,América,Cola Original,2,7460
2025-12-27,Sector 2,América,Fanta,2,5360
2025-12-27,Sector 1,África,Cola Original,3,14850
2025-12-28,Sector 3,Asia,Cola Zero,2,8380
2025-12-28,Sector 2,África,Sprite,3,11680
2025-12-28,Sector 3,Europa,Cola Original,2,8060
2025-12-28,Sector 2,Asia,Cola Zero,3,14410
2025-12-28,Sector 5,Asia,Cola Zero,2,11440
2025-12-28,Sector 4,Europa,Fanta,3,11550
2025-12-28,Sector 1,Europa,Cola Original,1,6440
2025-12-28,Sector 5,Oceanía,Agua,2,3920
2025-12-28,Sector 4,África,Fanta,5,17170
2025-12-28,Sector 2,Oceanía,Fanta,2,5320
2025-12-28,Sector 3,África,Cola Original,2,10550
2025-12-28,Sector 3,Europa,Fanta,2,6430
2025-12-28,Sector 5,América,Cola Original,1,5500
2025-12-28,Sector 4,América,Sprite,2,8270
2026-01-01,Sector 5,África,Cola Original,3,15480
2026-01-01,Sector 4,Europa,Cola Zero,3,12010
2026-01-01,Sector 5,Asia,Cola Zero,2,11710
2026-01-01,Sector 2,Europa,Fanta,2,6860
2026-01-01,Sector 4,Asia,Cola Zero,4,17600
2026-01-01,Sector 5,Europa,Agua,3,7930
2026-01-01,Sector 2,Asia,Sprite,2,9200
2026-01-01,Sector 5,Europa,Sprite,2,8970
2026-01-01,Sector 5,Europa,Cola Zero,2,9670
2026-01-01,Sector 5,Europa,Cola Zero,2,8360
2026-01-01,Sector 2,América,Cola Original,1,5730
2026-01-01,Sector 2,África,Cola Original,3,13920
2026-01-02,Sector 1,América,Agua,2,4040
2026-01-02,Sector 1,Europa,Cola Original,2,7970
2026-01-02,Sector 1,África,Cola Original,3,15130
2026-01-02,Sector 3,África,Sprite,3,11250
2026-01-02,Sector 1,Asia,Cola Original,2,9920
2026-01-03,Sector 4,Oceanía,Fanta,2,8210
2026-01-03,Sector 4,Europa,Sprite,3,11020
2026-01-03,Sector 4,Asia,Fanta,4,14760
2026-01-03,Sector 3,Asia,Cola Original,2,7080
2026-01-03,Sector 3,América,Cola Original,1,5630
2026-01-03,Sector 3,Asia,Fanta,2,6410
2026-01-03,Sector 3,Europa,Cola Original,1,5930
2026-01-03,Sector 2,Europa,Agua,3,6620
2026-01-04,Sector 5,África,Sprite,3,12080
2026-01-04,Sector 3,África,Cola Original,3,13940
2026-01-04,Sector 1,Europa,Sprite,2,6740
2026-01-04,Sector 4,Oceanía,Cola Zero,2,9910
2026-01-04,Sector 5,África,Agua,4,10130
2026-01-04,Sector 5,Oceanía,Cola Original,2,6950
2026-01-04,Sector 4,África,Cola Zero,5,22970
2026-01-04,Sector 5,Europa,Cola Original,2,10890
2026-01-04,Sector 3,Europa,Agua,2,4490
2026-01-04,Sector 4,Europa,Agua,3,7290
2026-01-04,Sector 4,Asia,Cola Zero,4,18990
2026-01-04,Sector 3,Europa,Sprite,2,5930
2026-01-04,Sector 1,América,Agua,1,3850
2026-01-04,Sector 1,Oceanía,Cola Zero,1,4750
2026-01-04,Sector 1,Europa,Agua,2,5400
2026-01-04,Sector 4,Asia,Cola Original,3,14460
2026-01-04,Sector 4,América,Sprite,2,5900
2026-01-04,Sector 3,Asia,Agua,3,7370
2026-01-04,Sector 5,América,Sprite,2,6080
2026-01-05,Sector 3,Europa,Fanta,2,6740
2026-01-05,Sector 2,Europa,Cola Original,2,9540
2026-01-05,Sector 4,Asia,Fanta,4,14440
2026-01-05,Sector 4,Europa,Agua,3,6980
2026-01-05,Sector 3,América,Agua,2,4020
2026-01-05,Sector 4,América,Cola Original,2,7750
2026-01-05,Sector 1,África,Fanta,2,8660
2026-01-05,Sector 2,Asia,Agua,3,8480
2026-01-05,Sector 4,Asia,Cola Original,4,15760
2026-01-05,Sector 3,Europa,Fanta,2,6250
2026-01-05,Sector 2,Asia,Agua,3,6940
2026-01-05,Sector 4,Europa,Sprite,3,12600
2026-01-05,Sector 3,América,Cola Original,1,4150
2026-01-06,Sector 1,Oceanía,Cola Original,1,5710
2026-01-06,Sector 3,Oceanía,Agua,1,3250
2026-01-06,Sector 5,Europa,Sprite,2,6720
2026-01-06,Sector 2,África,Fanta,3,11150
2026-01-06,Sector 2,América,Sprite,1,4980
2026-01-06,Sector 3,América,Cola Zero,1,5380
2026-01-06,Sector 3,Asia,Sprite,2,7280
2026-01-06,Sector 3,Oceanía,Cola Original,1,4570
2026-01-06,Sector 3,Europa,Cola Original,2,7730
2026-01-07,Sector 4,Oceanía,Fanta,2,5650
2026-01-07,Sector 5,Europa,Cola Original,2,8280
2026-01-07,Sector 1,Oceanía,Cola Original,1,4930
2026-01-07,Sector 2,África,Cola Zero,3,15330
2026-01-07,Sector 3,América,Fanta,1,4080
2026-01-07,Sector 4,Oceanía,Agua,3,6690
2026-01-07,Sector 2,África,Cola Original,4,15870
2026-01-07,Sector 5,América,Cola Zero,2,8200
2026-01-07,Sector 4,Oceanía,Sprite,2,7250
2026-01-07,Sector 1,África,Agua,4,9510
2026-01-07,Sector 4,África,Sprite,4,15390
2026-01-08,Sector 3,Europa,Cola Zero,1,6420
2026-01-08,Sector 3,Oceanía,Sprite,1,4180
2026-01-08,Sector 2,Asia,Agua,3,9070
2026-01-08,Sector 2,América,Cola Zero,2,8350
2026-01-08,Sector 2,África,Sprite,4,13620
2026-01-08,Sector 1,América,Sprite,1,4660
2026-01-08,Sector 3,Europa,Fanta,2,6120
2026-01-08,Sector 3,África,Fanta,3,9360
2026-01-08,Sector 1,Europa,Cola Original,2,8160
2026-01-08,Sector 1,Europa,Fanta,2,5600
2026-01-09,Sector 5,África,Fanta,3,11800
2026-01-09,Sector 4,Oceanía,Fanta,2,5510
2026-01-09,Sector 3,Asia,Fanta,2,5670
2026-01-09,Sector 4,África,Sprite,5,18150
2026-01-09,Sector 4,África,Cola Zero,4,17200
2026-01-09,Sector 3,África,Sprite,3,11220
2026-01-09,Sector 1,América,Fanta,1,4780
2026-01-10,Sector 5,América,Cola Zero,1,6680
2026-01-10,Sector 4,América,Agua,2,5130
2026-01-10,Sector 5,Oceanía,Fanta,1,3990
2026-01-10,Sector 3,Asia,Cola Zero,2,10480
2026-01-10,Sector 2,Europa,Fanta,3,9010
2026-01-10,Sector 4,América,Sprite,2,8860
2026-01-10,Sector 2,Oceanía,Cola Zero,2,8650
2026-01-10,Sector 2,África,Cola Zero,4,20840
2026-01-10,Sector 3,África,Fanta,3,9770
2026-01-10,Sector 3,Europa,Sprite,2,7220
2026-01-10,Sector 3,Oceanía,Cola Original,1,4820
2026-01-10,Sector 4,América,Cola Original,2,7870
2026-01-11,Sector 5,Asia,Cola Original,3,12570
2026-01-11,Sector 4,América,Cola Original,2,7650
2026-01-11,Sector 2,Asia,Cola Original,3,14960
2026-01-11,Sector 4,América,Cola Original,2,9830
2026-01-11,Sector 5,Asia,Cola Zero,2,11390
2026-01-11,Sector 4,América,Fanta,2,8420
2026-01-11,Sector 4,Oceanía,Cola Zero,2,9220
2026-01-11,Sector 1,Asia,Cola Zero,2,9960
2026-01-11,Sector 1,Europa,Fanta,2,6160
2026-01-11,Sector 2,África,Cola Zero,3,14520
2026-01-11,Sector 1,América,Sprite,1,4680
2026-01-11,Sector 4,Asia,Cola Zero,3,16120
2026-01-12,Sector 3,Europa,Agua,2,4400
2026-01-12,Sector 2,Oceanía,Cola Original,1,5430
2026-01-12,Sector 2,América,Fanta,1,5080
2026-01-12,Sector 3,América,Agua,1,2950
2026-01-12,Sector 3,Oceanía,Cola Original,1,4740
2026-01-13,Sector 2,América,Cola Zero,2,7940
2026-01-13,Sector 2,Oceanía,Cola Original,1,5640
2026-01-13,Sector 4,Europa,Agua,4,9130
2026-01-13,Sector 3,Asia,Fanta,2,7950
2026-01-13,Sector 4,América,Cola Zero,2,8430
2026-01-13,Sector 5,Europa,Cola Original,2,9870
2026-01-13,Sector 5,Oceanía,Sprite,1,4390
2026-01-13,Sector 1,África,Sprite,3,10870
2026-01-13,Sector 5,Europa,Cola Zero,2,9340
2026-01-13,Sector 3,Asia,Cola Original,2,9690
2026-01-13,Sector 1,América,Cola Original,1,5350
2026-01-13,Sector 5,Asia,Cola Original,3,12260
2026-01-13,Sector 2,Asia,Sprite,3,11930
2026-01-13,Sector 2,Europa,Cola Original,3,11840
2026-01-13,Sector 4,Asia,Sprite,3,11560
2026-01-14,Sector 1,América,Cola Original,1,4720
2026-01-14,Sector 1,América,Cola Original,1,6300
2026-01-14,Sector 1,Europa,Fanta,2,7190
2026-01-15,Sector 1,Europa,Fanta,2,7080
2026-01-15,Sector 4,Europa,Agua,3,8590
2026-01-15,Sector 1,Oceanía,Sprite,1,4360
2026-01-15,Sector 1,África,Fanta,3,11180
2026-01-15,Sector 3,África,Fanta,2,7740
2026-01-15,Sector 1,Europa,Fanta,2,6620
2026-01-15,Sector 3,Europa,Cola Original,1,5630
2026-01-15,Sector 2,Oceanía,Fanta,2,5430
2026-01-15,Sector 3,Oceanía,Fanta,1,3760
2026-01-16,Sector 1,África,Cola Original,3,11870
2026-01-16,Sector 5,Europa,Sprite,2,8780
2026-01-16,Sector 4,Asia,Fanta,3,11240
2026-01-16,Sector 1,América,Cola Zero,1,4760
2026-01-16,Sector 2,Asia,Cola Original,3,11680
2026-01-16,Sector 4,América,Agua,2,6300
2026-01-16,Sector 2,Asia,Cola Zero,3,15460
2026-01-16,Sector 4,África,Cola Original,5,21350
2026-01-16,Sector 2,Asia,Fanta,3,12170
2026-01-16,Sector 4,Oceanía,Sprite,2,6430
2026-01-17,Sector 3,Oceanía,Agua,1,3270
2026-01-17,Sector 2,África,Sprite,3,13180
2026-01-17,Sector 5,África,Sprite,4,14590
2026-01-17,Sector 2,América,Agua,2,4920
2026-01-17,Sector 4,Oceanía,Agua,3,6980
2026-01-17,Sector 2,África,Sprite,4,15750
2026-01-17,Sector 2,África,Cola Zero,4,21360
2026-01-17,Sector 3,Oceanía,Cola Original,1,4780
2026-01-17,Sector 2,Europa,Fanta,3,9420
2026-01-18,Sector 3,Asia,Agua,2,6040
2026-01-18,Sector 3,Asia,Fanta,2,6800
2026-01-18,Sector 2,África,Fanta,3,11380
2026-01-18,Sector 2,América,Agua,2,5500
2026-01-18,Sector 5,Asia,Cola Original,2,9310
2026-01-18,Sector 5,Europa,Agua,3,6760
2026-01-18,Sector 1,África,Cola Zero,3,13170
2026-01-18,Sector 5,Asia,Fanta,3,9560
2026-01-18,Sector 2,África,Sprite,5,17440
2026-01-18,Sector 3,África,Agua,4,9140
2026-01-19,Sector 2,Asia,Cola Original,3,11310
2026-01-19,Sector 3,América,Cola Zero,1,4410
2026-01-19,Sector 5,América,Cola Zero,2,7550
2026-01-19,Sector 3,Asia,Agua,2,6480
2026-01-19,Sector 2,Europa,Sprite,2,8120
2026-01-19,Sector 1,Oceanía,Sprite,1,5170
2026-01-19,Sector 3,Europa,Cola Original,2,8020
2026-01-20,Sector 1,Oceanía,Cola Original,1,5750
2026-01-20,Sector 2,América,Sprite,2,6270
2026-01-20,Sector 2,Asia,Agua,3,7310
2026-01-20,Sector 1,Oceanía,Cola Original,1,5500
2026-01-20,Sector 5,América,Fanta,1,4090
2026-01-20,Sector 3,América,Sprite,1,4730
2026-01-20,Sector 4,América,Fanta,2,6740
2026-01-21,Sector 3,África,Cola Original,2,10030
2026-01-21,Sector 1,Europa,Cola Zero,2,9020
2026-01-21,Sector 4,Europa,Sprite,3,11760
2026-01-21,Sector 1,África,Cola Zero,3,16470
2026-01-21,Sector 3,América,Cola Original,1,5820
2026-01-21,Sector 3,América,Fanta,1,3110
2026-01-21,Sector 4,Oceanía,Cola Zero,2,9220
2026-01-21,Sector 1,África,Agua,3,8280
2026-01-21,Sector 4,Asia,Cola Zero,3,14960
2026-01-21,Sector 5,América,Agua,2,4690
2026-01-22,Sector 3,Europa,Fanta,2,6230
2026-01-22,Sector 5,Oceanía,Cola Zero,1,6630
2026-01-22,Sector 2,Oceanía,Cola Original,1,6340
2026-01-22,Sector 2,Asia,Cola Zero,3,12110
2026-01-22,Sector 1,América,Fanta,1,4640
2026-01-22,Sector 1,Oceanía,Cola Zero,1,4770
2026-01-23,Sector 3,Asia,Fanta,2,6830
2026-01-23,Sector 5,África,Sprite,4,15480
2026-01-23,Sector 4,Oceanía,Cola Original,2,10330
2026-01-23,Sector 5,Europa,Agua,2,5420
2026-01-23,Sector 2,África,Agua,5,11750
2026-01-23,Sector 5,Asia,Sprite,2,7930
2026-01-23,Sector 4,África,Sprite,6,21060
2026-01-24,Sector 1,África,Agua,3,8090
2026-01-24,Sector 3,Asia,Agua,2,5900
2026-01-25,Sector 4,América,Cola Zero,2,8210
2026-01-25,Sector 2,América,Fanta,2,5540
2026-01-25,Sector 2,América,Sprite,1,5400
2026-01-25,Sector 3,Europa,Cola Original,1,6590
2026-01-25,Sector 4,África,Fanta,4,15630
2026-01-25,Sector 1,América,Cola Zero,1,6330
2026-01-25,Sector 3,Oceanía,Fanta,1,4570
2026-01-26,Sector 5,Oceanía,Sprite,2,6280
2026-01-26,Sector 3,América,Fanta,1,3410
2026-01-26,Sector 5,Europa,Cola Original,2,8430
2026-01-26,Sector 1,Oceanía,Sprite,1,5410
2026-01-26,Sector 5,Asia,Agua,4,9260
2026-01-27,Sector 4,Europa,Cola Original,3,12840
2026-01-27,Sector 2,Asia,Sprite,2,9110
2026-01-27,Sector 5,Asia,Cola Zero,2,9790
2026-01-27,Sector 5,Europa,Cola Zero,2,8890
2026-01-28,Sector 3,Europa,Fanta,2,6260
2026-01-28,Sector 1,Asia,Sprite,2,7660
2026-01-28,Sector 2,Asia,Cola Zero,3,12350
2026-01-28,Sector 1,Oceanía,Cola Zero,1,6530
2026-01-28,Sector 4,América,Cola Original,2,8410
2026-01-28,Sector 2,Oceanía,Agua,2,4670
2026-01-28,Sector 3,Asia,Cola Original,2,10650
2026-02-01,Sector 4,Europa,Fanta,3,8900
2026-02-01,Sector 1,América,Sprite,1,4780
2026-02-01,Sector 3,África,Sprite,2,8850
2026-02-01,Sector 1,Europa,Agua,2,4500
2026-02-01,Sector 3,América,Cola Zero,1,6120
2026-02-01,Sector 4,América,Cola Zero,2,10760
2026-02-01,Sector 4,Asia,Sprite,4,16080
2026-02-01,Sector 4,América,Sprite,2,5920
2026-02-01,Sector 4,África,Fanta,5,16120
2026-02-01,Sector 5,Asia,Cola Zero,2,11300
2026-02-01,Sector 1,Asia,Cola Zero,2,11010
2026-02-01,Sector 1,Asia,Fanta,3,8890
2026-02-02,Sector 1,América,Sprite,1,4760
2026-02-02,Sector 1,Europa,Fanta,2,5400
2026-02-02,Sector 1,América,Agua,1,3250
2026-02-02,Sector 5,América,Agua,1,3820
2026-02-02,Sector 1,Oceanía,Fanta,1,5120
2026-02-02,Sector 1,Asia,Cola Zero,2,8450
2026-02-02,Sector 3,Europa,Agua,2,5910
2026-02-03,Sector 5,Europa,Agua,3,7760
2026-02-03,Sector 5,América,Cola Original,1,6450
2026-02-03,Sector 1,África,Fanta,2,8710
2026-02-03,Sector 2,África,Fanta,4,15380
2026-02-03,Sector 3,Oceanía,Cola Zero,1,4070
2026-02-03,Sector 4,África,Fanta,5,18300
2026-02-03,Sector 3,Asia,Fanta,2,5990
2026-02-03,Sector 3,América,Sprite,1,3650
2026-02-03,Sector 5,Asia,Fanta,3,10840
2026-02-04,Sector 2,Europa,Cola Original,2,11050
2026-02-04,Sector 4,Oceanía,Agua,2,4700
2026-02-04,Sector 5,Europa,Cola Zero,2,11480
